Object.ID,Is.Public.Domain,Department,AccessionYear,Object.Name,Title,Culture,Period,Artist.Prefix,Artist.Display.Name,Artist.Display.Bio,Artist.Suffix,Artist.Alpha.Sort,Artist.Nationality,Artist.Begin.Date,Artist.End.Date,Artist.Gender,Object.Date,Object.Begin.Date,Object.End.Date,Medium,Dimensions,Country,Region,Credit.Line,Rights.and.Reproduction
199106,TRUE,European Sculpture and Decorative Arts,1942,Medallion,Inigo Jones,"British, Etruria, Staffordshire",NA,NA,Wedgwood and Bentley,"British, Etruria, Staffordshire, 1769–1780",NA,Wedgwood and Bentley,NA,1769,1780,NA,1769–80,1769,1780,Black basalt ware,3 1/4 × 2 5/8 in. (8.3 × 6.7 cm),NA,NA,"Purchase, Joseph Pulitzer Bequest, 1942",NA
727296,FALSE,Drawings and Prints,1963,Print,"Mirror, from the Novelties series (N228, Type 4) issued by Kinney Bros.",NA,NA,Issued by,Kinney Brothers Tobacco Company,NA,NA,Kinney Brothers Tobacco Company,NA,1869,2011,NA,1889,1889,1889,Commercial color lithograph,Sheet: 2 15/16 × 1 3/16 in. (7.5 × 3 cm),NA,NA,"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",NA
668621,TRUE,Greek and Roman Art,2011,Kylix fragment,Terracotta fragment of a kylix (drinking cup),"Greek, Attic",NA,Attributed to the,Painter Z,NA,[DvB],Painter Z,NA,NA,NA,NA,second quarter 5th century B.C.,-500,-450,Terracotta,NA,NA,NA,"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011",NA
269217,FALSE,Photographs,1948,Portfolio,"Stieglitz Memorial Portfolio, 1864-1946. Reproductions of 18 Photographs by Alfred Stieglitz. Tributes - In Memoriam",NA,NA,NA,Alfred Stieglitz|Dorothy Norman,"American, Hoboken, New Jersey 1864–1946 New York|American, 1905–1997",NA,"Stieglitz, Alfred|Norman, Dorothy",American|American,1864      |1905,1946      |1997,|Female,1940s,1940,1949,Photomechanical prints,NA,NA,NA,"David Hunter McAlpin Fund, 1947",NA
194099,TRUE,European Sculpture and Decorative Arts,1917,Clock-watch,Clock-watch,"British, London",NA,Watchmaker:,"Joseph Martineau, Sr.","active London, 1744–1794",NA,"Martineau, Joseph, Sr.",NA,1744,1794,NA,ca. 1760,1755,1765,Silver gilt; enamel,Diameter: 1 7/8 in. (4.8 cm),NA,NA,"Gift of J. Pierpont Morgan, 1917",NA
676090,FALSE,Drawings and Prints,1963,Print,"Young Corbett, from the Champion Pugilists series (T219), issued by Mecca and Hassan Cigarettes",NA,NA,Issued by|Issued by,Hassan Cigarettes|Mecca Cigarettes,American|American,NA,Hassan Cigarettes|Mecca Cigarettes,NA,0,0,|,1910,1910,1910,Commercial color lithograph,Sheet: 2 15/16 × 2 1/4 in. (7.5 × 5.7 cm),NA,NA,"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",NA
287344,TRUE,Photographs,1999,Photograph,Maison Carrée à Nîmes,NA,NA,NA,Edouard Baldus,"French (born Prussia), 1813–1889",NA,"Baldus, Edouard","French, born Prussia",1813,1889,NA,1853,1853,1853,Albumen silver print from paper negative,"Image: 33 x 44 cm (13 x 17 5/16 in.)
Mount: 46 x 60.5 cm (18 1/8 x 23 13/16 in.)",NA,NA,"Gilman Collection, Gift of The Howard Gilman Foundation, 2005",NA
345567,FALSE,Drawings and Prints,1937,Book,Villa Aldobrandini Tusculana,NA,NA,NA,Dominique Barrière,"French, Marseille 1610–1678",NA,"Barrière, Dominique",French,1610,1678,NA,1647,1647,1647,Etching,Overall: 16 1/8 x 11 1/8 x 13/16 in. (41 x 28.3 x 2 cm),NA,NA,"Harris Brisbane Dick Fund, 1937",NA
358882,FALSE,Drawings and Prints,1981,Book,Ipparco Re,NA,NA,Written by,Dino Lo Curto,"Italian, 20th century",NA,"Lo, Curto Dino",Italian,1900,2000,NA,1924,1924,1924,NA,NA,NA,NA,"Gift of Madame Lilliana Teruzzi, 1981",NA
380712,TRUE,Drawings and Prints,1918,Print,"Plate 78 from' Los Caprichos': Be quick, they are waking up (Despacha, que dispiértan.)",NA,NA,NA,Goya (Francisco de Goya y Lucientes),"Spanish, Fuendetodos 1746–1828 Bordeaux",NA,Goya (Francisco de Goya y Lucientes),Spanish,1746,1828,NA,1799,1799,1799,Etching and burnished aquatint,"Plate: 8 7/16 x 5 7/8 in. (21.4 x 15 cm)
Sheet: 11 5/8 × 8 1/4 in. (29.5 × 21 cm)",NA,NA,"Gift of M. Knoedler & Co., 1918",NA
246501,TRUE,Greek and Roman Art,1896,"Fibula, fragment",Bone and amber segment from a bronze fibula (safety pin),Etruscan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7th–6th century B.C.,-699,-500,"Amber, bronze, bone",Other: 1/2 x 3/4 x 7/8 in. (1.3 x 1.9 x 2.3 cm),NA,NA,"Purchase, 1896",NA
726994,FALSE,Drawings and Prints,1963,Print,"Woman wearing red cap, from the Novelties series (N228, Type 2) issued by Kinney Bros.",NA,NA,Issued by,Kinney Brothers Tobacco Company,NA,NA,Kinney Brothers Tobacco Company,NA,1869,2011,NA,1889,1889,1889,Commercial color lithograph,Sheet (Round): 1 9/16 × 1 9/16 in. (4 × 4 cm),NA,NA,"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",NA
93872,FALSE,Costume Institute,1992,Ensemble,Ensemble,British,NA,NA,Rae Spencer-Cullen,British,NA,Spencer-Cullen Rae,British,NA,NA,NA,1978,1978,1978,"wool, plastic",NA,NA,NA,"Purchase, Barbara and Gregory Reynolds Gift, 1992",NA
110186,TRUE,Costume Institute,1979,Veil,Veil,probably American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1840s,1840,1849,cotton,NA,NA,NA,"Gift of The New York Historical Society, 1979",NA
72245,TRUE,Asian Art,1946,Sutra Cover,NA,China,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17th century,1600,1699,Silk,13 1/2 x 4 3/4 in. (34.29 x 12.07 cm),NA,NA,"Rogers Fund, 1946",NA
377271,TRUE,Drawings and Prints,1917,Print,Charles Burney,NA,NA,After|Portrait of,Francesco Bartolozzi|Sir Joshua Reynolds|Charles Burney,"Italian, Florence 1728–1815 Lisbon|British, Plympton 1723–1792 London|British, 1726–1814",NA,"Bartolozzi, Francesco|Reynolds, Joshua, Sir|Burney, Charles",Italian|British|British,1728      |1723      |1726,1815      |1792      |1814,||,"April 1, 1784",1784,1784,Etching and stipple engraving; second state of three,"Plate: 7 1/2 x 6 in. (19.1 x 15.2 cm)
Sheet: 10 5/8 x 7 1/8 in. (27 x 18.1 cm)",NA,NA,"Harris Brisbane Dick Fund, 1917",NA
355679,FALSE,Drawings and Prints,1934,Book,Manufacture d'Orfèvrerie et de Bronzes pour les églises,NA,NA,Published by,P. Poussielgue-Rusand,NA,", Paris","Poussielgue-Rusand, P.",NA,NA,NA,NA,1865,1865,1865,Lithography,Overall: 10 9/16 x 7 7/8 x 1 3/4 in. (26.8 x 20 x 4.4 cm),NA,NA,"Harris Brisbane Dick Fund, 1934",NA
12120,FALSE,The American Wing,1950,Watercolor,Italian Model,American,NA,NA,John Singer Sargent,"American, Florence 1856–1925 London",NA,"Sargent, John Singer",American,1856,1925,NA,After 1900,1900,1925,Watercolor and graphite on white wove paper,"14 7/8 x 22 1/8 in. (37.8 x 56.2 cm)
Mat: 22 × 28 in. (55.9 × 71.1 cm)
Framed (standard exhibition frame): 24 1/2 x 30 1/2 x 1 1/8 in. (62.2 x 77.5 x 2.9 cm)",NA,NA,"Gift of Mrs. Francis Ormond, 1950",NA
155839,TRUE,Costume Institute,2009,Mourning dress,Mourning dress,British,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1894–95,1894,1895,silk,NA,NA,NA,"Brooklyn Museum Costume Collection at The Metropolitan Museum of Art, Gift of the Brooklyn Museum, 2009; Gift of C.W. Howard, 1950",NA
419228,FALSE,Drawings and Prints,1963,Photograph,"Mattie Furgerson, from the Photos from Life series (N152) for Duke's Preferred Stock Cigarettes.",NA,NA,Issued by,"W. Duke, Sons & Co.","New York and Durham, N.C.",NA,"Duke, W. Sons & Co.",American,1870,1920,NA,ca. 1895,1888,1899,Albumen photograph,Sheet: 2 3/4 x 2 3/4 in. (7 x 7 cm),NA,NA,"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",NA
696579,TRUE,Medieval Art,1928,Fragment,Fragment,European or Middle Eastern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1150–ca. 1250,1125,1275,"Glass, ceramic",L. 1 in. (2.5 cm),NA,NA,"Gift of Clarence H. Mackay, Archer M. Huntington, Stephen H. P. Pell and Bashford Dean, 1928",NA
198434,TRUE,European Sculpture and Decorative Arts,1939,Mug,Mug,"British, Worcester",NA,NA,Worcester factory|James Ross,"British, 1751–2008|ca. 1745–1821",NA,Worcester factory|Ross James,NA,1751      |1745,2008      |1821,|,ca. 1765,1760,1770,Soft-paste porcelain,Height: 5 1/8 in. (13 cm),NA,NA,"Gift of Mr. and Mrs. Luke Vincent Lockwood, 1939",NA
682071,TRUE,Drawings and Prints,1929,Books Prints Ornament & Architecture,Newes Modelbuch in Kupffer  (Page 27r),NA,NA,NA,Johann Sibmacher,"German, active 1590–1611",NA,"Sibmacher, Johann",German,1590,1611,NA,1604,1604,1604,Etching,Overall: 5 11/16 x 7 1/16 x 3/4 in. (14.5 x 18 x 1.9 cm),NA,NA,"Gift of Charles R. Richards, 1929",NA
484728,FALSE,Modern and Contemporary Art,1987,Drawing,Untitled,NA,NA,NA,Melissa Meyer,"American, born New York, 1947",NA,"Meyer, Melissa",American,1947,2047,Female,1985–86,1985,1986,Oil on paper,29 3/4 x 22 1/4 in. (75.6 x 56.5 cm),NA,NA,"Gift of Mr. and Mrs. Charles A Krasne, 1987",NA
724796,FALSE,Drawings and Prints,1963,Print,"Sergeant, 3rd Gatling Battery, National Guard of the State of New York, from the Military Series (N224) issued by Kinney Tobacco Company to promote Sweet Caporal Cigarettes",NA,NA,Issued by,Kinney Brothers Tobacco Company,NA,NA,Kinney Brothers Tobacco Company,NA,1869,2011,NA,1888,1888,1888,Commercial color lithograph,Sheet: 2 3/4 × 1 1/2 in. (7 × 3.8 cm),NA,NA,"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",NA
109226,FALSE,Costume Institute,1950,Combination,Combination,French,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1930,1930,1930,silk,NA,NA,NA,"Gift of Mrs. Peter Cusick, 1950",NA
359351,FALSE,Drawings and Prints,2003,Book,Reynard the Fox,NA,NA,Written by|Illustrated by|Published by,Johann Wolfgang von Goethe|Karl Fahringer|Gerlach & Wiedling,"German, Frankfurt am Main 1749–1832 Weimar, Saxe-Weimar|Austrian, 1874–1952|Austrian",(Vienna and Leipzig),"Goethe, Johann Wolfgang von|Fahringer, Karl|Gerlach & Wiedling",German|Austrian|Austrian,1749      |1874,1832      |1952,||,ca. 1900,1895,1905,Illustrated with lithographs printed in black and white and color,Overall: 5 7/8 x 5 1/2 x 3/8 in. (15 x 14 x 1 cm),NA,NA,"Bequest of Dr. Edith Neumann, 2003",NA
243424,TRUE,Greek and Roman Art,1874,Earring-hook type with sphere ends,Earring-hook type with sphere ends,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7000,330,Gold,Diameter: 11/16 × 3/16 in. (1.8 × 0.5 cm),NA,NA,"The Cesnola Collection, Purchased by subscription, 1874–76",NA
196023,TRUE,European Sculpture and Decorative Arts,1927,Beaker,Beaker,Bohemian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1840,1835,1845,Glass,Overall: 3 1/2 × 2 3/4 in. (8.9 × 7 cm),NA,NA,"Munsey Fund, 1927",NA
486021,FALSE,Modern and Contemporary Art,1992,Punch bowl,Punch bowl,NA,NA,NA,Michael Lacktman,"American, born 1938",NA,"Lacktman, Michael",American,1938,2038,NA,1963,1963,1963,Silver and wood,"H. 7-1/2, D. 16-1/8 inches
(19.1 x 41 cm.)

",NA,NA,"Gift of Daniel Morris and Denis Gallion, 1992",NA
418742,TRUE,Drawings and Prints,1963,"Photograph, baseball card","Card 6, from the Girl Baseball Players series (N48, Type 1) for Virginia Brights Cigarettes",NA,NA,Issued by,Allen & Ginter,"American, Richmond, Virginia",NA,Allen & Ginter,American,NA,NA,NA,1886,1886,1888,Albumen photograph,Sheet: 2 3/4 x 1 3/8 in. (7 x 3.5 cm),NA,NA,"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",NA
35250,FALSE,Arms and Armor,1946,Sword guard (Tsuba),Sword Guard (Tsuba),Japanese,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1615–1868,1590,1900,"Iron, copper",H. 2 3/4 in. (7 cm); W. 2 5/8 in. (6.7 cm); thickness 1/4 in. (0.6 cm); Wt. 3.1 oz. (87.9 g),NA,NA,"Funds from various donors, 1946",NA
563906,FALSE,Egyptian Art,1917,"Jar Label, meat",Jar Label,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1390–1352 B.C.,-1390,-1390,"Pottery and ink, paint",NA,Egypt,"Upper Egypt, Thebes","Rogers Fund, 1917",NA
755832,TRUE,Greek and Roman Art,2011,Kylix fragment,Terracotta fragment of a kylix (drinking cup),"Greek, Attic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,third quarter of the 6th century B.C.,-600,-400,Terracotta,NA,NA,NA,"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011",NA
427980,FALSE,Drawings and Prints,1963,Print,"Borrowed Fire, from the Burlesque Scenes series (N103) to promote Honest Long Cut Tobacco manufactured by W. Duke Sons & Co.",NA,NA,Issued by,"W. Duke, Sons & Co.|Forbes Lithographic Manufacturing Co.","New York and Durham, N.C.|Boston, Massachusetts",NA,"Duke, W. Sons & Co.|Forbes Lithographic Manufacturing Co.",American|American,1870      |1850,1920      |1950,|,1888,1888,1888,Commercial color lithograph,Sheet: 4 1/16 × 2 1/2 in. (10.3 × 6.3 cm),NA,NA,"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",NA
390356,TRUE,Drawings and Prints,2018,Print,The Judgment of Paris,NA,NA,after,Giorgio Ghisi|Giovanni Battista Bertano|Hieronymus Cock,"Italian, Mantua ca. 1520–1582 Mantua|Mantua 1516–1576 Mantua|Netherlandish, Antwerp ca. 1510–1570 Antwerp",NA,"Ghisi, Giorgio|Bertano, Giovanni Battista|Cock, Hieronymus",NA,1515      |1516      |1510,1582      |1576      |1570,||,1555,1555,1555,Engraving,sheet: 15 13/16 x 20 15/16 in. (40.2 x 53.2 cm),NA,NA,"Bequest of Herbert Mitchell, 2008",NA
370630,FALSE,Drawings and Prints,1949,Print,Petrarch's Laura,NA,NA,Engraved by,Enea Vico,"Italian, Parma 1523–1567 Ferrara",NA,"Vico, Enea",Italian,1523,1567,NA,ca. 1548–52,1543,1557,Engraving,NA,NA,NA,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",NA
116954,TRUE,Costume Institute,1978,Purse,Purse,American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800–1850,1800,1850,"metal, silk",NA,NA,NA,"Purchase, Friends of The Costume Institute Gifts, 1978",NA
290343,FALSE,Photographs,1994,Postcard,"Pine Road near State Hospital, Norwich, Conn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900s–1930s,1900,1939,Photomechanical print,approx. 9 x 14 cm (3 9/16 x 5 1/2 in. ),NA,NA,"Walker Evans Archive, 1994",NA
322185,TRUE,Ancient Near Eastern Art,1893,Stamp seal,Stamp seal (octagonal pyramid) with deity (?),Assyro-Babylonian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,second half of 8th - 7th century B.C.,-800,-600,"Banded and flawed blue Chalcedony (Quartz) 
","Seal Face: 1.25 x 0.78 cm
Height: 1.57 cm
String Hole: 0.25 cm",NA,Iran or Mesopotamia,"Purchase, 1893",NA
764390,TRUE,Greek and Roman Art,2011,Kylikes fragments,Terracotta rim fragments of kylikes (drinking cups),"Greek, Attic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5th century B.C.,-500,-400,Terracotta,NA,NA,NA,"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011",NA
759898,TRUE,Greek and Roman Art,2011,Olpe fragment,Terracotta fragment of an olpe (jug),"Greek, Attic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,last quarter of the 6th century B.C.,-600,-400,Terracotta,NA,NA,NA,"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011",NA
317534,TRUE,"Arts of Africa, Oceania, and the Americas",1994,Temple model,Stone Temple Model,Mezcala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st–8th century,1,800,Stone,Height 2-1/4 in.,Mexico,Mesoamerica,"Bequest of Arthur M. Bullowa, 1993",NA
745948,FALSE,Drawings and Prints,1963,"Baseball card, print","Charley Grimm, 1st Baseman, Detroit,  American League, from the Baseball Players strip card set (W590)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ca. 1925/31,1925,1931,Commercial photolithograph,Sheet: 2 9/16 × 1 9/16 in. (6.5 × 4 cm),NA,NA,"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",NA
492234,FALSE,Modern and Contemporary Art,2001,Chair,"""laleggera"" Stacking Chair",NA,NA,NA,Riccardo Blumer|Alias s.p.a.,"Italian, born 1959",NA,"Blumer, Riccardo|Alias s.p.a.",Italian,1959,2059,|,1998,1998,1998,Painted wood,"31 x 17 1/4 x 20 in. 
(78.7 x 43.8 x 50.8cm)",NA,NA,"Gift of Alias s.p.a., Italy, 2001",NA
41731,TRUE,Asian Art,1965,Snuff bottle,NA,China,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18th century,1700,1799,Porcelain with ivory stopper,H. 2 1/2 in. (6.4 cm); Diam. 3/4 in. (1.9 cm),NA,NA,"Alfred W. Hoyt Collection, Bequest of Rosina H. Hoppin, 1965",NA
789287,FALSE,"Arts of Africa, Oceania, and the Americas",2018,Cloth,Ceremonial textile (pua),Iban people,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Late 19th – early 20th century,1870,1930,"Cotton (both handspun and factory spun), commercial and natural dyes","H. (without fringe) 77 3/4 × W. 41 5/8 in. at widest (197.5 × 105.7 cm)
H. (with fringe) 81 1/4 in. (206.4 cm)",Malaysia,Borneo,"Gift of Sheldon and Barbara Kent, 2018",NA
750034,TRUE,Greek and Roman Art,2011,Hydria fragment,Terracotta hydria: kalpis (water jar),"Greek, Attic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,last quarter of the 6th century B.C.,-650,-450,Terracotta,NA,NA,NA,"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011",NA
343787,FALSE,Drawings and Prints,1941,Book ; Ornament and architecture,"Vitruvius Teutsch nembliuchen des allern namhafftigsten und hocherfarnesten römischen architecti und kunstereichen werck oder bawmeisters, Marci Vitruvij Pollionis zehen bucher von der architectur und künstleichen bawen",NA,NA,Illustrated by|Initial letters after|Dürer portrait after,Georg Pencz|Peter Flötner|Gualther Hermenius Rivius|Marcus Pollio Vitruvius|Virgil Solis|Hans Brosamer|Hans Springinklee|Johann Petreius|Ludwig Krug,"German, Wroclaw ca. 1500–1550 Leipzig|German, Thurgau 1485–1546 Nuremberg|German, ca. 1500–after 1545|Roman, active late 1st century B.C.|German, (?) 1514–1562 Nuremberg|German, active by 1536, probably died 1552|German, ca. 1495–after 1522|1524–1550|German, Nuremberg ca. 1488–1532 Nuremberg",NA,"Pencz, Georg|Flötner, Peter|Rivius, Gualther Hermenius|Vitruvius, Marcus|Solis, Virgil|Brosamer, Hans|Springinklee, Hans|Petreius, Johann|Krug, Ludwig",German|German|German|Italian|German|German|German|German|German,1500      |1485      |1500      |-0100     |1514      |1536      |1495      |1524      |1483,1550      |1546      |1545      |0001      |1562      |1552      |1530      |1550      |1532,||||||||,1548,1548,1548,Printed book with woodcut illustrations,"11 7/8 x 8 3/8 x 2 3/16 in. (30.2 x 21.2 x 5.5 cm)
Box: 12 1/4 x 8 7/8 x 2 7/16 in. (31.1 x 22.6 x 6.2 cm)",NA,NA,"Bequest of W. Gedney Beatty, 1941",NA
335925,TRUE,Drawings and Prints,1971,Drawing,Ancient Scene with a Funeral Ceremony for an Actor,NA,NA,Formerly attributed to,Louis Félix de La Rue|Louis Jean Desprez|Louis Jean Desprez,"French, Paris 1731–1765 Paris|French, Auxerre 1743–1804 Stockholm|French, Auxerre 1743–1804 Stockholm",NA,"La Rue, Louis Félix de|Desprez, Louis Jean|Desprez, Louis Jean",French|French,1731      |1743      |1743,1765      |1804      |1804,||,ca. 1777,1772,1782,Pen and black ink and watercolor,12 3/4 x 8 9/16 in. (32.4 x 21.7 cm.),NA,NA,"Purchase, Harris Brisbane Dick Fund and Joseph Pulitzer Bequest, 1971",NA
709850,TRUE,Greek and Roman Art,2011,Kylix fragment,Terracotta fragment of a kylix (drinking cup),"Greek, Attic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490–470 B.C.,-530,-450,Terracotta,NA,NA,NA,"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011",NA
426544,FALSE,Drawings and Prints,1977,Print,Proof for White Line Square series,NA,NA,Published by|Printed by,Josef Albers|Gemini G.E.L.|Kenneth E. Tyler,"American (born Germany), Bottrop 1888–1976 New Haven, Connecticut|American, born East Chicago, Indiana, 1931",NA,"Albers, Josef|Gemini G.E.L.|Tyler, Kenneth E.","American, born Germany|American",1888      |1931,1976      |2031,||,1966,1966,1966,Lithograph,"Image: 15 3/4 × 15 3/4 in. (40 × 40 cm)
Sheet: 20 7/8 × 20 7/8 in. (53 × 53 cm)",NA,NA,"Gift of Kenneth E. Tyler, in memory of John J. McKendry, 1977","© 2020 Artists Rights Society (ARS), New York"
841448,FALSE,Drawings and Prints,1963,Print,"W. ""Beaver"" Coutu from Dominion Chocolate Athletic Stars (V31)",NA,NA,NA,Dominion Chocolate Co. Limited,Canadian,NA,Dominion Chocolate Co. Limited,NA,1910,1930,NA,ca. 1925,1920,1925,Commercial photolithograph,Sheet: 2 3/8 × 1 1/4 in. (6 × 3.1 cm),NA,NA,"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",NA
388955,FALSE,Drawings and Prints,1924,Print,"The Bostonians Paying the Excise-Man, or Tarring & Feathering",NA,NA,NA,David Claypoole Johnston|Pendleton's Lithography,"American, Philadelphia, Pennsylvania 1799–1865 Dorchester, Massachusetts",Boston,"Johnston, David Claypoole|Pendleton's Lithography",American|American,1799      |1800,1865      |1950,|,1830,1830,1830,Lithograph,"image: 12 1/16 x 10 1/8 in. (30.6 x 25.7 cm)
sheet: 13 15/16 x 11 in. (35.4 x 28 cm)",NA,NA,"Bequest of Charles Allen Munn, 1924",NA
726802,FALSE,Egyptian Art,1921,"Inlays, shrine elements",Inlay elements from shrine: Box of bars and various inlays,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380–30 B.C.,-380,-30,Glass,NA,Egypt,NA,"Rogers Fund, 1921",NA
119443,TRUE,Costume Institute,1941,Undersleeves,Undersleeves,Belgian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mid-19th century,1825,1875,[no medium available],NA,NA,NA,"Gift of Susanne S. Grigsby, 1941",NA
264679,FALSE,Photographs,1986,Polaroid,"Poplars, Cemetery near Mount Diablo, California",NA,NA,NA,Ansel Easton Adams,"American, San Francisco, California 1902–1984 Carmel, California",NA,"Adams, Ansel Easton",American,1902,1984,NA,1960,1960,1960,Black and white instant print,11.1 x 8.7 cm. (4  3/8  x 3  7/16  in.),NA,NA,"Gift of Virginia Best Adams and Polaroid Corporation, 1986",© Photograph by Ansel Adams. Used with permission of the Trustees of The Ansel Adams Publishing Rights Trust. All Rights Reserved.
426898,FALSE,Drawings and Prints,1930,Prints Collection Ornament & Architecture,"Water, from a Series of Vertical Panels with Modern Grotesques and the Four Elements, part of Œuvres du Sr. D. Marot",NA,NA,Published by,Daniel Marot the Elder|Pierre Husson,"French, Paris 1661–1752 The Hague",", The Hague","Marot, Daniel, the Elder|Husson, Pierre",French|Dutch,1661,1752,|,published 1703 or 1712,1703,1712,Etching,"Sheet: 13 1/2 × 8 7/16 in. (34.3 × 21.5 cm)
Plate: 12 1/2 × 7 15/16 in. (31.8 × 20.2 cm)",NA,NA,"Harris Brisbane Dick Fund, 1930",NA
734929,FALSE,Drawings and Prints,1930,Print,"The Four Quadrilles, illustration for page 5 of  'The Book of Christopher Columbus: a Lyrical Drama in Two Parts' (New Haven and London 1930)",NA,NA,NA,Jean Charlot,"French, Paris 1898–1979 Honolulu, Hawaii",NA,"Charlot, Jean",NA,1898,1979,NA,ca. 1929–1930,1924,1934,Printed illustration in colour (proof impression),Sheet: 2 3/8 × 5 11/16 in. (6 × 14.5 cm),NA,NA,"Gift of Jean Charlot, 1930","© 2020 Artists Rights Society (ARS), New York"
